name,id,width,height,icon_width,icon_height,features,fleaMarket,flea_avg48,flea_ch48percent,prapor,therapist,fence,skier,peacekeeper,mechanic,ragman,jaeger
HK Adj.,617155ee50224f204c1da3cd,2,1,,,,10000,10431,-22.49,,,4840,,55,6776,,
HK Cheek,61715e7e67085e45ef140b33,1,1,,,,8888,10749,-27.4,,,2400,,27,3360,,
Ghoul,6176a40f0b8c0312ac75a3d3,2,2,,,,22000,29245,-5.05,,,14213,17411,162,,22030,
Faceless,6176a48d732a664031271438,2,2,,,,14999,19281,-11.3,,,8450,10351,96,,13097,
G28,6176aca650224f204c1da3fb,1,1,,,,,0,,15250,,12200,,139,17080,,18300
M18,617aa4dd8166f034d57de9c5,1,1,,,,24000,21122,-3.55,1750,,1400,,,,,
RGN,617fd91e5539a84ec44ce155,1,1,,,,,0,,6950,,5560,,,,,
SCAR fold.,61816734d8e3106d9806c1f3,2,1,,,,20000,0,0,,,2400,,27,3360,,
SCAR,618167441cb55961fa0fdc71,2,1,,,,22222,22222,23.01,,,840,,10,1176,,
SCAR retr.,618167528004cc50514c34f9,2,1,,,,11333,17509,3.68,,,3400,,39,4760,,
SCAR rbp,618167616ef05c2ce828f1a8,1,1,,,,6878,9101,-33.75,,,1000,,11,1400,,
SCAR CH,6181688c6c780c1e710c9b04,1,1,,,,8000,9868,29.82,,,960,,11,1344,,
"Mk17 13""",618168b350224f204c1da4d8,2,1,,,,26000,30540,-15.01,,,16880,20678,192,23632,,
Mk17,618168dc8004cc50514c34fc,1,2,,,,11111,17944,-23.9,,,1600,,18,2240,,
SCAR bott.,61816df1d3a39d50044c139e,1,1,,,,2000,7627,-23.46,,,568,,6,795,,
SCAR side,61816dfa6ef05c2ce828f1ad,1,1,,,,4000,5528,-24.17,,,492,,6,688,,
SCAR FS,61816fcad92c473c770215cc,1,1,,,,3400,4999,-26.86,1550,,1240,1519,14,1736,,
SCAR RS,61817865d3a39d50044c13a4,1,1,,,,5000,6761,-12.21,1950,,1560,1911,18,2184,,
SCAR-SD 762,618178aa1cb55961fa0fdc80,1,1,,,,13131,15566,-12.15,,,1680,2058,19,2352,,
SCAR fold.,61825d06d92c473c770215de,2,1,,,,29000,22943,-8.96,,,2600,,30,3640,,
SCAR retr.,61825d136ef05c2ce828f1cc,2,1,,,,13500,11768,-24.88,,,3600,,41,5040,,
SCAR,61825d24d3a39d50044c13af,2,1,,,,15000,21266,3.2,,,880,,10,1232,,
Mk 17,6183afd850224f204c1da514,1,1,,,,,0,,12200,,9760,,111,13664,,
"Mk17 16""",6183b0711cb55961fa0fdcad,4,1,,,,22222,27780,-14.94,,,15200,18620,173,21280,,
"Mk17 20""",6183b084a112697a4b3a6e6c,4,1,,,,39000,43751,-2.57,,,17800,21805,202,24920,,
Mk17,6183d53f1cb55961fa0fdcda,1,2,,,,15000,23209,4.73,,,1800,,20,2520,,
"Mk16 10""",6183fc15d3a39d50044c13e9,2,1,,,,32000,30583,3.42,,,12200,14945,139,17080,,
"Mk16 14""",6183fd911cb55961fa0fdce9,3,1,,,,28420,28058,-5.79,,,9600,11760,109,13440,,
"Mk16 18""",6183fd9e8004cc50514c358f,3,1,,,,29999,36792,1.95,,,12800,15680,145,17920,,
Mk16,618405198004cc50514c3594,3,1,,,,11000,16158,29.27,,,2480,3038,28,3472,,
Mk 16,6184055050224f204c1da540,1,1,,,,44000,65835,-6.54,8500,,6800,,77,9520,,
Mk16 556,618407a850224f204c1da549,1,1,,,,3888,6794,-50.93,,,1400,1715,16,1960,,
Mk16,61840bedd92c473c77021635,1,2,,,,15555,14583,-29.12,,,840,,10,1176,,
Mk16,61840d85568c120fdd2962a5,1,2,,,,7750,9162,-3.24,,,1000,,11,1400,,
Mk16,618426d96c780c1e710c9b9f,3,1,,,,16998,11478,-21.83,,,2600,3185,30,3640,,
Mk 16,618428466ef05c2ce828f218,1,1,,,,55000,59254,-10.56,9000,,7200,,82,10080,,
RGO,618a431df1eb8e24b8741deb,1,1,,,,,0,,5400,,4320,,,,,
"""Obzor""",618a5d5852ecee1505530b2a,1,1,,,,4000,7962,-33.41,3500,,2800,3430,32,3920,,
1P78 dove,618a75c9a3884f56c957ca1b,1,1,,,,7000,24668,177.54,,,800,,9,1120,,
1P78-1,618a75f0bd321d49084cd399,1,1,,,,12000,12306,-17.94,,,8200,10045,93,11480,,
1P78 cup,618a760e526131765025aae3,1,1,,,,6969,10800,22.84,,,1120,,,1568,,
AKS-74UN Recon,618aae5a4dc2d41d5c30264b,5,2,,,,,0,0,9672,,7738,,88,10833,,
AS VAL Kobra,618aaeb931ddad66c15eb7e9,5,2,,,,,0,0,29073,,23258,,264,32562,,
M4A1 Custom,618aaf656bbeff39ad4acf0c,6,2,,,,,0,0,9198,,7358,,84,10302,,
MP5 SD Spec,618aafe23c1dcf601e0327db,4,2,,,,,0,0,6066,,4852,,55,6793,,
P90 DEVGRU,618ab00ef236914bab050ca0,4,2,,,,,0,0,22600,,18080,,205,25312,,
AK-104 RPKT mod.1,618ab04934aa2e47480fba2b,4,2,,,,,0,0,19956,,15964,,181,22350,,
SA-58 OSW,618ab08919394179c84fa57c,5,2,,,,,0,0,15546,,12437,,141,17412,,
PP-19-01 FSB,618ab0c66bbeff39ad4acf2e,4,2,,,,,0,0,7375,,5900,,67,8260,,
LLCS,618aef6d0a5a59657e5f55ee,2,2,,,,11111,13501,-9.66,,,3822,4682,43,,5924,
Geis 30mm,618b9643526131765025ab35,2,1,,,,15500,19944,-6.31,,,5000,,57,7000,,
Geis top,618b9671d14d6d5ab879c5ea,1,1,,,,16900,16900,-21.65,,,600,,7,840,,
ROF-90 RMR,618b9682a3884f56c957ca78,1,1,,,,16420,17565,-10.47,,,800,,9,1120,,
Razor HD Gen.2,618ba27d9008e4636a67f61d,2,1,,,,65444,75275,0.63,,,28800,35280,327,40320,,
Geis top,618ba91477b82356f91ae0e8,1,1,,,,14000,17756,-18.32,,,680,,8,952,,
ROF-90 RMR,618ba92152ecee1505530bd3,1,1,,,,24000,15694,-8.67,,,800,,9,1120,,
Geis 30mm,618bab21526131765025ab3f,2,1,,,,55000,21671,-10.93,,,5280,,60,7392,,
T20,618bb76513f5097c8d5aa2d5,5,5,,,,24444,33912,-1.07,,,15200,18620,,,23560,22800
LBT-1476A,618cfae774bb2d036a049e7c,4,5,,,,42420,44499,0.56,,,18000,22050,,,27900,27000
M7290,619256e5f8af2c1a4e1f5d92,1,1,,,,9995,11575,-2.62,4450,,3560,,,,,
Sturmgriff,619386379fb0c665d5490dbe,1,1,,,,12000,16246,23.42,,,1300,1592,15,1820,,
USP .45,6193a720f8ee7e52e42109ed,2,1,,,,14000,21410,-0.44,4750,,3800,,43,5320,,
USP45T,6193d3149fb0c665d5490e32,1,1,,,,11500,12588,29.09,,,1200,,14,1680,,
USP45,6193d338de3cdf1d2614a6fc,1,1,,,,21777,20598,0,,,880,,10,1232,,
USP45,6193d382ed0429009f543e65,2,1,,,,5555,8333,-55.88,,,1120,1372,13,1568,,
USP ham.,6193d3be7c6c7b169525f0da,1,1,,,,3000,9488,-51.44,,,300,,,420,,
USP trig.,6193d3cded0429009f543e6a,1,1,,,,10000,6555,-21.03,,,280,,,392,,
USP SLock,6193d5d4f8ee7e52e4210a1b,1,1,,,,4999,0,0,,,200,,,280,,
Battle Grip,6193dcd0f8ee7e52e4210a28,1,1,,,,13333,10183,-15.88,,,1280,1568,15,1792,,
Mk 16 CQC,6193e108c1982475fa2a7f16,4,2,,,,,0,0,9000,,7200,,82,10080,,
Mk 16 LB,6193e18de693542ea37d11b3,6,2,,,,,0,0,8500,,6800,,77,9520,,
Mk 17 CQC,6193e380069d61205d490dc7,5,2,,,,,0,0,12900,,10320,,117,14448,,
Mk 17 LB,6193e4a46bb904059c382295,6,2,,,,,0,0,12200,,9760,,111,13664,,
G28 Patrol,6193e5f3aa34a3034236bdb3,5,2,,,,,0,0,15250,,12200,,139,17080,,18300
USP45 std,6194ef39de3cdf1d2614a768,1,1,,,,10000,12706,-34.96,,,1000,1225,11,1400,,
USP45T,6194efe07c6c7b169525f11b,1,1,,,,60000,43923,-17.96,,,1160,1421,13,1624,,
USP45EX,6194eff92d2c397d6600348b,1,1,,,,44420,23772,-42.39,,,1440,1764,16,2016,,
USP45EL,6194f017ed0429009f543eaa,1,1,,,,25500,20000,-50.99,,,1800,2205,20,2520,,
USP45M,6194f02d9bb3d20b0946d2f0,1,1,,,,39999,31230,0,,,2400,2940,27,3360,,
USP45T,6194f1f918a3974e5e7421e4,1,1,,,,7800,9586,-5.06,,,440,539,5,616,,
USP RS,6194f2912d2c397d6600348d,1,1,,,,6000,6000,0,350,,280,343,3,392,,
USPT RS,6194f2df645b5d229654ad77,1,1,,,,20000,20000,66.67,400,,320,392,4,448,,
USPT FS,6194f3286db0f2477964e67d,1,1,,,,5000,12500,-34.21,350,,280,343,3,392,,
USP FS,6194f35c18a3974e5e7421e6,1,1,,,,5000,0,0,300,,240,294,3,336,,
USP45T,6194f41f9fb0c665d5490e75,2,1,,,,20000,23988,-16.01,,,1320,1617,15,1848,,
USP45EX,6194f5722d2c397d6600348f,2,1,,,,14000,22038,-23.03,,,1560,1911,18,2184,,
USP45M,6194f5a318a3974e5e7421eb,2,1,,,,8500,19903,-24.34,,,1440,1764,16,2016,,
USP45EL,6194f5d418a3974e5e7421ef,2,1,,,,15000,28474,45.88,,,2600,3185,30,3640,,
USP45EL,619621a4de3cdf1d2614a7a7,1,1,,,,15000,19199,2.17,,,1400,,16,1960,,
USP45M,619624b26db0f2477964e6b0,1,1,,,,22333,24049,23.96,,,2480,,28,3472,,
USP rail,6196255558ef8c428c287d1c,1,1,,,,14999,15448,18.83,,,600,,7,840,,
7N40,61962b617c6c7b169525f168,1,1,,,,,0,,200,,160,,,224,,
PAB-9,61962d879bb3d20b0946d385,1,1,,,,2500,1726,-36.82,115,,92,,,128,,
V-Max,6196364158ef8c428c287d9f,1,1,,,,750,845,4.94,62,,50,,,70,,
Whisper,6196365d58ef8c428c287da1,1,1,,,,250,414,-6.55,47,,37,,,52,,
M62,619636be6db0f2477964e710,1,1,,,,1111,1356,-18.86,77,,62,,,86,,
USP RD,61963a852d2c397d660036ad,1,1,,,,24000,34500,29.4,1400,,1120,1372,13,1568,,
SRX SCAR,61965d9058ef8c428c287e0d,1,1,,,,11000,13894,-8.74,,,3120,,35,4368,,
MREX 6.5 M-LOK,619666f4af1f5202c57a952d,2,1,,,,15000,17533,-16.39,,,4080,,46,5712,,
SVDS adpt.,6197b229af1f5202c57a9bea,1,1,,,,21000,15699,-1.65,,,1400,,16,1960,,
"AX-15 10.5""",619b5db699fb192e7430664f,2,1,,,,13333,16654,-6.68,,,6440,7889,73,9016,,
CQR47,619b69037b9de8162902673e,2,1,,,,17000,21447,-9.76,,,12505,,142,17507,,
Alpha,619bc61e86e01e16f839a999,1,1,,,,,0,,,,,,,,62000,
BEAR,619bdd8886e01e16f839a99c,1,1,,,,120000,144926,-35.51,,,,,,,31000,
DEADSKUL,619bddc6c9546643a67df6ee,1,1,,,,,0,,,,,,,,43400,
THGP,619bddffc9546643a67df6f0,1,1,,,,,0,,,,,,,,31000,
Kiba,619bde3dc9546643a67df6f2,1,1,,,,,0,,,,,,,,31000,
Labs,619bde7fc9546643a67df6f4,1,1,,,,160000,130528,-50.94,,,,,,,17360,
RFARMY,619bdeb986e01e16f839a99e,1,1,,,,,0,,,,,,,,38440,
TG,619bdef8c9546643a67df6f6,1,1,,,,185000,194031,-7.34,,,,,,,32240,
UNTAR,619bdf9cc9546643a67df6f8,1,1,,,,,0,,,,,,,,34100,
USEC,619bdfd4c9546643a67df6fa,1,1,,,,144999,146904,-24.83,,,,,,,31000,
MTube,619cbf476b8a1b37a54eebf8,1,1,,,,15000,18183,0.59,12500,15750,10000,,,,,15000
Injectors,619cbf7d23893217ec30b689,1,1,,,,1100000,1169155,4.73,,261450,166000,,,,257300,
Keycards,619cbf9e0a7c3a1a2731940a,1,1,,,,370000,410506,-10.93,,288825,183381,,,,284240,
PGW,619cbfccbedcde2f5b3f7bdd,1,2,,,,78000,83601,-0.08,66000,83160,52800,,,,,
Bulbex,619cbfeb6b8a1b37a54eebfa,1,2,,,,66990,66963,-0.08,52500,66150,42000,,,,,
MedTools,619cc01e0a7c3a1a2731940c,1,1,,,,9000,11820,4.82,3750,4725,3000,3675,,,,
T20,619cf0335771dd3c390269ae,5,5,,,,30420,38385,6.21,,,16000,19600,,,24800,24000
USP .45 Match,619d26ccc7791e3af27ae3cd,2,1,,,,,0,0,4750,,3800,,43,5320,,
USP .45 Tactical,619d270836b5be1f3236f9c5,2,1,,,,,0,0,4750,,3800,,43,5320,,
USP .45 Elite,619d272b0f9e4513744e7699,2,1,,,,,0,0,4750,,3800,,43,5320,,
USP .45 Expert,619d276ca4712949ff3159b9,2,1,,,,,0,0,4750,,3800,,43,5320,,
MTs choke,619d36da53b4d42ee724fae4,1,1,,,,23333,23333,0,,,720,882,8,1008,,
Mk 16 Contract Wars,619e61e70459e93c12392ba7,5,2,,,,,0,0,9000,,7200,,82,10080,,
CR pl.,619f4ab2d25cbd424731fb95,1,1,,,,0,0,0,,,480,588,5,672,,
CR wood,619f4bffd25cbd424731fb97,1,1,,,,0,0,0,,,300,367,3,420,,
CR RS,619f4cee4c58466fe1228435,1,1,,,,6666,0,0,302,,241,295,3,338,,
CR FS,619f4d304c58466fe1228437,1,1,,,,1000,0,0,251,,200,245,2,281,,
CR GF,619f4f8c4c58466fe1228439,1,1,,,,0,0,0,450,,360,441,4,504,,
CR GF,619f52454c58466fe122843b,1,1,,,,0,0,0,445,,356,436,4,498,,
CR cyl.,619f54a1d25cbd424731fb99,1,1,,,,15000,20000,20.24,,,440,,5,616,,
CR 50DS,61a4c8884f95bc3b2c5dc96f,2,1,,,,13000,18937,3.37,,,,,,,,
CR load,61a4cda622af7f4f6a3ce617,1,1,,,,0,0,0,,,600,,7,840,,
Store,61a64428a8c6aa1b795f0ba1,1,1,,,,16666,20518,-9.21,7850,9891,6280,,,,,
House,61a6444b8c141d68246e2d2f,1,1,,,,200000,98795,-22.42,10000,12600,8000,,,,,
Stash,61a64492ba05ef10d62adcc1,1,1,,,,62000,46459,-18.22,17000,21420,13600,,,,,
Police,61aa5aed32a4743c3453d319,1,1,,,,22500,26220,-35.27,12000,15120,9600,,,,,
Merin,61aa5b518f5e7a39b41416e2,1,1,,,,38777,45986,-16.17,13500,17010,10800,,,,,
USEC 1,61aa5b7db225ac1ead7957c1,1,1,,,,39700,41603,-14.88,13750,17325,11000,,,,,
USEC 2,61aa5ba8018e9821b7368da9,1,1,,,,43939,44971,-20.71,15000,18900,12000,,,,,
Workshop,61aa81fcb225ac1ead7957c3,1,1,,,,47000,42420,-18.33,13750,17325,11000,,,,,
Santa's bag,61b9e1aaef9a1b5d6a79899a,5,7,,,,,0,,,,24808,30390,,,38453,37213
MMAC,61bc85697113f767765c7fe7,3,3,,,,,0,,30000,,24000,29400,273,,37200,36000
HJELM,61bca7cda0eae612383adf57,2,2,,,,43434,46991,-2.36,,,28800,35280,327,,44640,
Strandhogg,61bcc89aef0f505f0c6cd0fc,3,4,,,,,0,,36500,,29200,35770,332,,45260,43800
M.parts,61bf7b6302b3924be92fa8c3,1,1,,,,18000,20785,12.59,2500,3150,2000,,,,,3000
SMT,61bf7c024770ee6f9c6b8b53,1,1,,,,63300,67997,0.53,,,58000,,659,,,
Krasavch.,61bf83814088ec1a363d7097,1,1,,,,24998,25711,-1.1,19000,23940,15200,,,,,
Gaswelder,61c18d83b00456371a66814b,2,1,,,,19999,20160,-1.77,,,12000,14700,136,,18600,
Cap,61c18db6dfd64163ea78fbb4,2,1,,,,11420,16265,-6.82,,,1600,1960,18,,2480,
MP18 600mm,61f4012adfc9f01a816adda1,4,1,,,,4000,0,0,,,1640,2009,19,2296,,
MP18 wood,61f7b234ea4ab34f2f59c3ec,2,1,,,,1200,0,0,,,560,,6,784,,
MP18 wood,61f7b85367ddd414173fdb36,2,1,,,,2000,0,0,,,800,980,9,1120,,
MP-18,61f7c9e189e6fb1a5e3ea78d,2,1,,,,53000,37412,12.74,3900,,3120,,35,4368,,4680
MP18 poly,61f8024263dc1250e26eb029,2,1,,,,3000,0,0,,,1000,1225,11,1400,,
MP18 poly,61f803b8ced75b2e852e35f8,2,1,,,,30000,135000,420.57,,,680,,8,952,,
MP18 RIS,61f804acfcba9556ea304cb8,1,1,,,,22222,22222,-32.23,,,1520,,17,2128,,
SV98 wood,61faa91878830f069b6b7967,4,1,,,,5999,11998,27.42,,,1512,,17,2116,,
SP-81,620109578d82e67e7911abf2,2,1,,,,,0,,,,,,,,,
Green,6217726288ed9f0845317459,1,2,,,,,0,,,,,,,,,
Flare,62178be9d0050232da3485d9,1,2,,,,35999,24539,0.12,,,,,,,,
Red,62178c4d4ecf221597654e3d,1,2,,,,,0,,,,,,,,,
G36 block,622b327b267a1b13a44abea3,1,1,,,,15000,3500,-49.36,,,1200,1470,14,1680,,
G36 228mm,622b379bf9cfc87d675d2de5,2,1,,,,20000,22511,-13.84,,,5600,6860,64,7840,,
G36 318mm,622b3858034a3e17ad0b81f5,3,1,,,,39420,35207,-30.79,,,6600,8085,75,9240,,
G36 480mm,622b38c56762c718e457e246,4,1,,,,12400,16908,-48.1,,,7440,9114,85,10416,,
G36 bipod,622b397c9a3d4327e41843b6,2,1,,,,24333,34912,30.68,2134,,1707,2091,19,2390,,
G36,622b3c081b89c677a33bcda6,2,1,,,,12999,19675,25.31,,,1600,,18,2240,,
G36 flip-up,622b3d5cf9cfc87d675d2de9,2,1,,,,25000,29838,15.97,,,1200,,14,1680,,
HKV 3x,622b4d7df9cfc87d675d2ded,2,1,,,,7900,8468,-17.18,,,3800,4655,43,5320,,
HKV 1.5x,622b4f54dc8dcc0ba8742f85,2,1,,,,8000,9413,-28.16,,,3400,4165,39,4760,,
RV,622efbcb99f4ea1a4d6c9a15,1,1,,,,4999,4999,-17.7,4000,,3200,3920,36,4480,,
HKV RIS,622efdf8ec80d870d349b4e5,1,1,,,,4000,3710,-52.81,,,560,,6,784,,
G36 std.,622f02437762f55aaa68ac85,1,1,,,,8000,8946,77.63,,,400,,5,560,,
G36 NATO,622f039199f4ea1a4d6c9a17,1,1,,,,22222,23933,15.96,,,600,,7,840,,
G36 std,622f07cfae33bc505b2c4dd5,1,1,,,,4000,6462,-33.69,,,2040,2499,23,2856,,
G36C short,622f0ee47762f55aaa68ac87,1,1,,,,4000,5449,-9.91,,,2200,2695,25,3080,,
G36 long,622f128cec80d870d349b4e8,1,1,,,,7666,5457,-40.34,,,2760,3381,31,3864,,
G36,622f140da5958f63c67f1735,2,1,,,,5000,10492,-14.41,,,2400,,27,3360,,
G36 KV,622f14e899892a7f9e08f6c5,2,1,,,,15000,22573,3.4,,,5000,,57,7000,,
G36 HS,622f16a1a5958f63c67f1737,1,1,,,,7000,0,0,,,200,,,280,,
G36,623063e994fc3f7b302a9696,2,1,,,,35000,45977,-1.04,6500,,5200,,59,7280,,
G36,62307b7b10d2321fa8741921,1,2,,,,12999,19158,-8.07,,,940,,11,1316,,
G36 6-vent,6231654c71b5bc3baa1078e5,3,1,,,,7000,10102,-35.83,,,2360,2891,27,3304,,
G36 FS,623166e08c43374ca1567195,1,1,,,,22222,13888,3.85,1175,,940,1151,11,1316,,
G36 RS,6231670f0b8aa5472d060095,1,1,,,,12222,11555,-34.9,625,,500,612,6,700,,
FMJ,62330b3ed4dc74626d570b95,1,1,,,,333,888,40.7,71,,56,,,79,,
HP,62330bfadc5883093563729b,1,1,,,,440,480,-38.44,61,,48,,,68,,
JHP,62330c18744e5e31df12f516,1,1,,,,555,547,37.5,93,,74,,,104,,
SP,62330c40bdd19b369e1e53d1,1,1,,,,249,337,-35.43,50,,40,,,56,,
G36 2-vent,62386b2adf47d66e835094b2,2,1,,,,17999,0,0,,,1000,1225,11,1400,,
G36 4-vent,62386b7153757417e93a4e9f,2,1,,,,12000,0,0,,,1600,1960,18,2240,,
Green,62389aaba63f32501b1b444f,1,1,,,,,0,,10000,,8000,,,11200,,
Red,62389ba9a63f32501b1b4451,1,1,,,,,0,,15000,,12000,,,16800,,
Flare,62389bc9423ed1685422dc57,1,1,,,,22000,23467,-10.51,2500,,2000,,,2800,,
Yellow,62389be94d5d474bf712e709,1,1,,,,,0,,7500,,6000,,,8400,,
OV-SV98,623b2e9d11c3296b440d1638,3,1,,,,61000,73483,20.7,,,9800,,111,13720,,
"CNC 4""",623c2f4242aee3103f1c44b7,1,1,,,,9420,18016,2.02,,,403,,5,565,,
"CNC 2""",623c2f652febb22c2777d8d7,1,1,,,,33333,0,0,,,403,,5,565,,
AGR47,623c3be0484b5003161840dc,1,1,,,,14444,14779,-6.5,,,1200,1470,14,1680,,
OV KM,623c3c1f37b4b31470357737,2,1,,,,19000,16384,3.27,,,3200,3920,36,4480,,
GEN M3,6241c2c2117ad530666a5108,1,2,,,,34000,31691,9.32,,,1245,,14,1743,,
G36 bott,62444cb99f47004c781903eb,1,1,,,,16999,9245,-17.62,,,629,,7,880,,
G36 side,62444cd3674028188b052799,1,1,,,,14000,9466,-23.56,,,413,,5,578,,
Yellow,624c0b3340357b5f566e8766,1,2,,,,,0,,,,,,,,,
M12B,624c29ce09cd027dff2f8cd7,2,1,,,,14420,14987,-1.42,,,2120,,24,2968,,
CR 200DS,624c2e8614da335f1e034d8c,1,1,,,,8200,13186,-4.04,,,,,,,,
CR cyl.,624c3074dbbd335e8e6becf3,1,1,,,,9999,17877,-40.48,,,320,,4,448,,
CR 50DS Tactical,624d7ae691f0160c7324c402,2,1,,,,,0,0,,,,,,,,
M3 Super 90,6259b864ebedf17603599e88,3,1,,,,48000,51552,3.79,7051,,5640,,64,7897,,8461
M3x7,6259bdcabd28e4721447a2aa,2,1,,,,11111,0,0,,,920,,10,1288,,
M3 500mm,6259c2c1d714855d182bad85,3,1,,,,9400,13086,-36.37,,,5400,6615,61,7560,,
M3 tel.,6259c3387d6aab70bc23a18d,2,1,,,,9000,14950,-27.94,,,1200,,14,1680,,
M3 PGrip,6259c3d8012d6678ec38eeb8,1,1,,,,15000,11819,-25.11,,,840,1029,10,1176,,
M3 std,6259c4347d6aab70bc23a190,2,1,,,,13000,15765,57.13,,,800,980,9,1120,,
M3 Urbino,625eb0faa6e3a82193267ad9,2,2,,,,16900,28725,25.63,,,2640,,30,3696,,
M3 GR,625ebcef6f53af4aa66b44dc,1,1,,,,9999,0,0,400,,320,392,4,448,,
M3,625ec45bb14d7326ac20f572,1,1,,,,13000,14833,27.34,,,520,,6,728,,
M3 top,625ed7c64d9b6612df732146,1,1,,,,15000,29513,156.63,,,580,,7,812,,
M3x5,625ff2ccb8c587128c1a01dd,1,1,,,,25000,0,0,,,600,,7,840,,
M3x9,625ff2eb9f5537057932257d,3,1,,,,16666,0,0,,,1000,,11,1400,,
M3x11,625ff3046d721f05d93bf2ee,3,1,,,,90000,0,0,,,1440,,16,2016,,
M3x13,625ff31daaaa8c1130599f64,4,1,,,,49999,0,0,,,1900,,22,2660,,
QDC-3 556,626667e87379c44d557b7550,1,1,,,,9900,15012,-17.48,,,2840,3479,32,3976,,
QDC 556,626673016f1edc06f30cf6d5,2,1,,,,39999,45661,-4.19,,,28400,34790,323,39760,,
War 556,62669bccdb9ebb4daa44cd14,1,1,,,,11500,13575,6.01,,,3200,3920,36,4480,,
25mm DD,6267c6396b642f77f56f5c1c,1,1,,,,20000,19795,-9.89,,,880,,10,1232,,
M-LOK RL,6269220d70b6c02e665f2635,1,1,,,,9900,17886,-18.39,,,720,,8,1008,,
M-LOK Off,6269545d0e57f218e4548ca2,1,1,,,,13000,13156,-9.74,,,560,,6,784,,
Phantom,626a74340be03179a165e30c,1,1,,,,8000,11817,-0.83,,,2000,2450,23,2800,,
GPCP,626a8ae89e664a2e2a75f409,1,1,,,,1364,1364,-80.42,,,520,,6,728,,
Geneburn,626a9cb151cb5849f6002890,1,1,,,,100000,97828,80.79,,,32000,39200,364,44800,,
Trihawk 3x30,626bb8532c923541184624b4,2,1,,,,0,0,0,,,11913,14594,135,16679,,
WMX200,626becf9582c3e319310b837,1,1,,,,14888,18618,-2.29,,,5303,6496,60,7424,,
BaldrPro,6272370ee4013c5d7e31f418,1,1,,,,23333,17455,-12.17,,,3298,4040,37,4617,,
BaldrPro,6272379924e29f06af4d5ecb,1,1,,,,0,0,0,,,3458,4236,39,4841,,
Viper PDW,627254cc9c563e6e442c398f,2,1,,,,48887,19593,8.81,,,3920,,45,5488,,
Ultimag,6272874a6c47bd74f92e2087,1,2,,,,12000,16666,-21.14,,,920,,10,1288,,
MSGL,6275303a9f372d6ea97f9ec7,4,1,,,,,0,,,,,,,,,
MSGL,627bce33f21bc425b06ab967,2,2,,,,25198,25668,-5.18,,,18000,,205,25200,,
AXMC,627e14b21713922ded6f2c15,1,1,,,,,0,,11250,,9000,,102,12600,,13500
AXMC .338LM,62811cd7308cb521f87a8f99,1,1,,,,0,0,0,,,5200,,59,7280,,
AXMC .308,62811d61578c54356d6d67ea,1,1,,,,0,0,0,,,293,,3,410,,
AXMC PG,62811e2510e26c1f344e6554,1,1,,,,11111,15155,-5.61,,,1200,,14,1680,,
GTAC,62811e335631d45211793c95,1,1,,,,12000,20193,-12.01,,,600,,7,840,,
AX-50 34mm,62811f461d5df4475f46a332,2,1,,,,10420,21892,8.79,,,3280,,37,4592,,
AXMC,62811f828193841aca4a45c3,2,1,,,,6000,8799,-7.2,,,1247,,14,1746,,
TSM .338LM,62811fa609427b40ab14e765,2,1,,,,80000,80727,-5.49,,,41600,50960,473,58240,,
AXMC upper,62811fbf09427b40ab14e767,2,1,,,,7777,12323,-0.19,,,2800,3430,32,3920,,
AXMC .308,628120415631d45211793c99,2,1,,,,0,0,0,,,2079,2547,24,2910,,
AXMC .338LM,6281204f308cb521f87a8f9b,2,1,,,,10000,20365,-17.62,,,2200,2695,25,3080,,
AXMC cap,628120621d5df4475f46a335,1,1,,,,4000,0,0,,,320,392,4,448,,
TMB 338LM,62812081d23f207deb0ab216,1,1,,,,14000,14026,-31.63,,,5000,6125,57,7000,,
"AX 16""",6281209662cba23f6c4d7a19,3,1,,,,12222,17115,14.05,,,6400,7840,73,8960,,
AXMC top,628120c21d5df4475f46a337,3,1,,,,12222,10802,-3.6,,,612,,7,857,,
AXMC short,628120d309427b40ab14e76d,1,1,,,,9420,8754,-9.88,,,700,,8,980,,
AXMC med,628120dd308cb521f87a8fa1,1,1,,,,4333,6973,-7.01,,,760,,9,1064,,
AXMC 338LM,628120fd5631d45211793c9f,1,2,,,,12222,14094,-6.06,,,3880,,44,5432,,
AXMC pad,6281212a09427b40ab14e770,1,1,,,,25000,15269,-29.05,,,1000,1225,11,1400,,
"AXMC .338LM 28""",628121434fa03b6b6c35dc6a,4,1,,,,0,0,0,,,23200,28420,264,32480,,
"AXMC 26"" .308",6281214c1d5df4475f46a33a,4,1,,,,0,0,0,,,10160,12446,115,14224,,
"AXMC 24"" .308",6281215b4fa03b6b6c35dc6c,4,1,,,,0,0,0,,,10160,12446,115,14224,,
"AXMC 20"" .308",628121651d5df4475f46a33c,3,1,,,,0,0,0,,,8880,10878,101,12432,,
M2A1,6284bd5f95250a29bc628a30,1,1,,,,12000,12000,-14.26,10500,,8400,10290,95,11760,,
PM II 5-25x56,62850c28da09541f43158cca,2,1,,,,66666,75704,-1.78,,,38000,46550,432,53200,,
M45A1 Mew-mew,62874ff7a4a8431af4739d25,2,1,,,,,0,0,3704,,2963,,34,4148,,
M870 Hammer,628750420828252c7a28b944,3,2,,,,,0,0,7601,,6080,,69,8513,,9121
MCX .300 BLK Neptune Spear,62875070bbbd995f3c41b225,5,2,,,,,0,0,10650,,8520,,97,11928,,
